9,0,i,vers,35,200,SP1A.211105.004,SP1A.211105.004
9,hsp,131,10103,""
9,hsp,132,0,"Abort: Last active Wakeup Source: epoll_health@2.1-serv_epollfd"
9,hsp,133,0,"165 WLAN_CE_2"
9,hsp,134,1000,"*alarm*:com.android.server.NetworkTimeUpdateService.action.POLL"
9,hsp,135,1000,""
9,hsp,136,1000,"android/com.android.server.pm.BackgroundDexOptService"
9,hsp,137,1021,""
9,hsp,138,1000,"*alarm*:*CountQuotaTracker.cleanup*"
9,hsp,139,1000,"android.server.power:PLUGGED:false"
9,hsp,140,0,"558 high-duty-cycle"
9,hsp,141,0,"battery-state"
9,hsp,142,0,"wifi-data: inactive"
9,hsp,143,1000,"keychain"
9,hsp,144,1,"com.example.myfirstapp"
9,hsp,145,1000,"com.example.myfirstapp"
9,hsp,146,0,"dump"
9,h,0:RESET:TIME:1665927847065
9,h,0,Bl=98,Bs=c,Bh=g,Bp=n,Bt=330,Bv=4313,Bcc=2685,Mrc=0,Wrc=0,+r,+w,+Ws,+Psc,+S,Pst=out,+W,+Ud,Wsp=dsc,+Chtp,Etp=0
9,h,0,-Chtp,Eur=1
9,h,0,Euf=1
9,h,24,Bs=d
9,h,173,Bv=4238,Est=2
9,h,1212,-Ws
9,h,1603,-Ud,+Chtp
9,h,6715,-w,-S,-Chtp,Est=3
9,h,24,+w=4
9,h,1,-w
9,h,1,+w=4
9,h,2,-w
9,h,0,+w=4
9,h,0,-w
9,h,1,+w=4
9,h,0,-w
9,h,0,+w=4
9,h,10,-w
9,h,0,+w=4
9,h,1,Bcc=2684,-w
9,h,138,+w=5
9,h,131,-w
9,h,2240,-r
9,h,12821,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,35465,+r,wr=8
9,h,10587,-r
9,h,1818,+r,+w=6,wr=7
9,h,215,-r,-w
9,h,48370,Bcc=2683,+r,+w=9,wr=8,+Ejb=10
9,h,16,-w
9,h,2,+w=11,-Ejb=10
9,h,32,-w
9,h,10415,-r
9,h,30425,+r,wr=7
9,h,298,-r
9,h,12782,+r,+w=6,wr=7
9,h,224,-r,-w
9,h,6797,Bcc=2681,+r,wr=8
9,h,10568,-r
9,h,30514,+r,+w=4,wr=7,Est=12
9,h,215,-w
9,h,8302,-r
9,h,11400,Bcc=2680,+r,wr=8
9,h,10662,-r
9,h,10407,+r,+w=13,wr=7
9,h,8,-r,-w
9,h,7966,+r,+w=6,wr=7
9,h,216,-r,-w
9,h,31740,Bcc=2679,+r,wr=8
9,h,4487,+w=13
9,h,16,-w
9,h,6053,-r
9,h,15425,+r,+w=14,wr=8
9,h,12668,-w
9,h,4,+w=15
9,h,1021,-r,-w
9,h,5580,+r,+w=6,wr=7
9,h,212,-r,-w
9,h,11949,+r,wr=7
9,h,320,-r
9,h,3265,Bcc=2678,+r,wr=8
9,h,10534,-r
9,h,21737,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,28480,Bcc=2677,+r,wr=8
9,h,10676,-r
9,h,6339,+r,+w=16,wr=8
9,h,9,-w
9,h,2,+w=16
9,h,1,-w
9,h,1379,-r
9,h,1779,+r,+w=6,wr=7
9,h,217,-r,-w
9,h,40326,Bt=320,Bv=4215,Bcc=2676,+r,wr=7
9,h,6508,+w=6
9,h,221,-w
9,h,3851,-r
9,h,50724,Bcc=2675,+r,wr=8,Est=17
9,h,269,Bv=4238
9,h,10398,-r
9,h,24137,+r,wr=7
9,h,299,-r
9,h,14717,+r,+w=6,wr=7
9,h,219,-w,wr=18
9,h,1241,Bcc=2673
9,h,1253,-r
9,h,8493,+r,wr=8
9,h,10626,-r
9,h,25248,+r,+w=6,wr=7
9,h,221,-r,-w
9,h,25914,+r,wr=8
9,h,10597,-r
9,h,5429,+r,wr=7
9,h,301,-r
9,h,5555,+r,+w=6,wr=7
9,h,221,-r,-w
9,h,5871,+r,+w=14,wr=8
9,h,21,-w
9,h,4,+w=13
9,h,8,-r,-w
9,h,33958,Bcc=2672,+r,wr=8
9,h,10451,-r
9,h,25729,+r,+w=6,wr=7
9,h,218,-r,-w
9,h,13083,+r,wr=7
9,h,311,-r
9,h,11209,Bcc=2671,+r,wr=8
9,h,10582,-r
9,h,12616,+r,+w=6,wr=7
9,h,217,-r,-w
9,h,37591,Bcc=2670,+r,wr=8
9,h,10681,-r
9,h,495,+r,+w=6,wr=7
9,h,215,-r,-w
9,h,40008,+r,wr=7
9,h,317,-r
9,h,7470,+r,+w=6,wr=7
9,h,217,Bcc=2669,-w,wr=18,Est=17
9,h,11401,-r
9,h,5196,+r,+w=14,wr=8
9,h,12650,-r,-w
9,h,5327,+r,+w=15,wr=8
9,h,1040,-r,-w
9,h,3969,+r,+w=14,wr=8
9,h,10,-r,-w
9,h,22995,Bcc=2667,+r,wr=8
9,h,62,Bv=4212
9,h,10416,-r
9,h,16416,+r,wr=7
9,h,316,-r
9,h,11660,+r,+w=6,wr=7
9,h,215,-r,-w
9,h,22917,Bcc=2666,+r,wr=8
9,h,10594,-r
9,h,15234,+r,+w=6,wr=7
9,h,218,-r,-w
9,h,35966,Bcc=2665,+r,wr=8
9,h,10660,-r
9,h,1094,+r,+w=6,wr=7
9,h,226,-r,-w
9,h,50015,Bv=4233,Bcc=2664,+r,wr=8
9,h,10650,-r
9,h,23937,+r,+w=6,wr=7
9,h,216,-w,wr=18
9,h,1316,Bcc=2663,-r,Est=17
9,h,2797,+r,wr=7
9,h,344,-r
9,h,22754,+r,wr=8
9,h,10564,-r
9,h,10881,+r,+w=6,wr=7
9,h,220,-r,-w
9,h,39312,Bt=310,Bcc=2662,+r,wr=8
9,h,8455,+w=6
9,h,219,-w
9,h,1955,-r
9,h,37357,+r,+w=16,wr=8
9,h,9,-w
9,h,1,+w=16
9,h,0,-w
9,h,1389,wr=7
9,h,276,Bv=4210,Bcc=2661,-r,wr=19
9,h,11346,+r,wr=8
9,h,10525,-r
9,h,44367,+r,+w=6,wr=7
9,h,212,-r,-w
9,h,6883,Bcc=2659,+r,wr=8
9,h,10670,-r
9,h,31109,+r,+w=6,wr=7
9,h,225,-r,-w
9,h,19987,Bv=4237,Bcc=2658,+r,wr=8
9,h,10650,-r
9,h,9612,+r,wr=7
9,h,309,-r
9,h,5431,+r,+w=6,wr=7
9,h,219,-r,-w
9,h,31771,+r,+w=20,wr=8
9,h,1036,-w,wr=18
9,h,1022,+w=21
9,h,11168,Est=17
9,h,1510,-r,-w
9,h,5280,+r,+w=15,wr=8
9,h,1021,-r,-w
9,h,28887,+r,+w=6,wr=7
9,h,217,-r,-w
9,h,7918,+r,wr=7
9,h,323,-r
9,h,5645,Bcc=2656,+r,wr=8
9,h,4528,+w=22,+Ws
9,h,30,-w
9,h,1438,-Ws
9,h,4497,-r
9,h,23424,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,27861,Bv=4216,Bcc=2655,+r,wr=8
9,h,10489,-r
9,h,8440,+r,+w=6,wr=7
9,h,217,-r,-w
9,h,41851,Bcc=2654,+r,+w=13,wr=8
9,h,621,-w
9,h,6156,+w=6
9,h,219,-w
9,h,3633,-r
9,h,50376,Bcc=2653,+r,wr=8
9,h,10662,-r
9,h,12325,+r,wr=8
9,h,278,-r
9,h,11544,+r,wr=7
9,h,315,-r
9,h,16292,+r,+w=6,wr=7
9,h,215,-r,-w
9,h,9356,Bcc=2652,+r,wr=8
9,h,10496,-r
9,h,26070,+r,+w=6,wr=7
9,h,217,-r,-w
9,h,24226,Bcc=2651,+r,wr=8
9,h,10589,-r
9,h,8457,Bl=97,Bcc=2650,+r
9,h,0,Dcpu=51080:97960
9,h,0,Dpst=55390,84300,3830,10270,5470,3247670,SubsystemPowerState subsystem_0 name=Citadel state_0 name=Last-Reset time=5418443706 count=1 last entry=0 state_1 name=Active time=444051 count=1277 last entry=5418372932 state_2 name=Deep-Sleep time=5417999654 count=1276 last entry=5415953829 subsystem_1 name=IAXXX state_0 name=MPLL_3MHz time=0 count=0 last entry=0 state_1 name=MPLL_5MHz time=0 count=0 last entry=0 state_2 name=MPLL_6MHz time=0 count=0 last entry=0 state_3 name=MPLL_8MHz time=0 count=0 last entry=0 state_4 name=MPLL_10MHz time=0 count=0 last entry=0 state_5 name=MPLL_15MHz time=0 count=0 last entry=0 state_6 name=MPLL_30MHz time=0 count=0 last entry=0 state_7 name=MPLL_35MHz time=0 count=0 last entry=0 state_8 name=MPLL_40MHz time=0 count=0 last entry=0 state_9 name=MPLL_45MHz time=0 count=0 last entry=0 state_10 name=MPLL_50MHz time=0 count=0 last entry=0 state_11 name=MPLL_55MHz time=0 count=0 last entry=0 state_12 name=MPLL_60MHz time=0 count=0 last entry=0 state_13 name=MPLL_80MHz time=0 count=0 last entry=0 state_14 name=MPLL_120MHz time=181942 count=48 last entry=17215890 state_15 name=Sleep time=17034080 count=0 last entry=15524075 subsystem_2 name=Oslo state_0 name=Off time=17216025 count=1 last entry=6 state_1 name=Entrance time=0 count=0 last entry=0 state_2 name=Interactive time=0 count=0 last entry=0 subsystem_3 name=GPU state_0 name=Active time=10964 count=0 last entry=0 subsystem_4 name=NFC state_0 name=Idle time=16969926 count=45 last entry=15321107 state_1 name=Active time=230481 count=250 last entry=15306061 state_2 name=Active-RW time=14646 count=205 last entry=15290142 subsystem_5 name=Visual-Core state_0 name=Active time=28 count=1 last entry=3733 state_1 name=Sleep time=0 count=0 last entry=0 state_2 name=Deep-Sleep time=0 count=0 last entry=0 state_3 name=Suspend time=0 count=0 last entry=0 state_4 name=Off time=17214280 count=2 last entry=3762 state_5 name=Unknown time=0 count=0 last entry=0 subsystem_6 name=WLAN state_0 name=Active time=363871 count=2407 last entry=0 state_1 name=Deep-Sleep time=16840759 count=2407 last entry=0 subsystem_7 name=SoC state_0 name=AOSD time=4738000 count=124311 last entry=0 state_1 name=CXSD time=4837000 count=24025 last entry=0 state_2 name=DDR time=4887000 count=24529 last entry=0 subsystem_8 name=SLPI_ISLAND state_0 name=uImage time=16530940 count=2977 last entry=17227428 subsystem_9 name=SLPI state_0 name=Sleep time=16995804 count=167326 last entry=17227428 subsystem_10 name=CDSP state_0 name=Sleep time=17211935 count=123 last entry=23757 subsystem_11 name=ADSP state_0 name=Sleep time=17108228 count=276 last entry=15245664 subsystem_12 name=MPSS state_0 name=Sleep time=7060446 count=26909 last entry=17213508 subsystem_13 name=APSS state_0 name=Sleep time=12388597 count=47547 last entry=17218896
9,h,173,wr=7,Est=17
9,h,5112,+w=6
9,h,218,-w
9,h,3069,-r
9,h,9359,+r,+w=16,wr=8
9,h,11,-w
9,h,2,+w=16
9,h,2,-w
9,h,1417,-r
9,h,23611,+r,wr=8
9,h,10510,-r
9,h,37662,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,3205,+r,wr=7
9,h,313,-r
9,h,9079,Bcc=2648,+r,wr=8
9,h,10615,-r
9,h,22713,+r,+w=6,wr=7
9,h,214,-r,-w
9,h,27472,+r,wr=8
9,h,10633,-r
9,h,11506,+r,+w=6,wr=7
9,h,220,-r,-w
9,h,26617,+r,+w=14,wr=8
9,h,11283,Bcc=2647
9,h,1409,-w
9,h,4,+w=15
9,h,1006,-w
9,h,8200,-r
9,h,16044,+r,+w=23,wr=8,Est=17
9,h,76,+Ejb=24
9,h,6,+Ejb=10
9,h,18,-Ejb=10
9,h,3,+Ejb=10
9,h,20,-Ejb=24
9,h,3,-r,-w,-Ejb=10
9,h,34922,Bcc=2645,+r,wr=8
